letter_id	letter_title	authority	ms_id	id repository	repository	settlement	idno	locus	creation	date	author_id	author	author_BNF_URL	author_certainty	place_id	lat	lon	place	place_GeoName_URL	place_certainty	recipient_id	recipient	recipient_BNF_URL	recipient_certainty
CoEg_Mariette_1867-01-10	Le 10 janvier 1867, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	27	10 janvier 1867	10 janvier 1867	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xxms003f28	En 1867 et de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	28	[1867]	[1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	[Paris]	http://www.geonames.org/2988507	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-01-18	Le 18 janvier 1867, d'Auteuil, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	29	[18 janvier 1867]	[18 janvier 1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000096	0	0	Auteuil		conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-03-11	Le 11 mars 1867, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	30-31	[11 mars 1867]	[11 mars 1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f32	En 1867, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	32	[1867]	[1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f33	Sans doute en 1867 et, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	33	[1867]	[1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	[Paris]	http://www.geonames.org/2988507	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f34	En 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	34	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f35	En 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	35	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f36	En 1867, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	36	[1867]	[1867]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f37	En 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	37	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f38	En 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	38	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-04-xx_ms003f41	En avril ou mai 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	39	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f39	En avril 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	41	[avril 1867 )	[avril 1867 )	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1867-xx-xx_ms003f42	En 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	42	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1868-01-04	Le 4 janvier 1868, du Caire, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	43-44	4 janvier 1868	4 janvier 1868	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1868-03-07	Le 7 mars 1868, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	45-46	7 mars 1868	7 mars 1868	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1868-05-08	Le 8 mai 1868, du Caire, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	47-48	8 mai 1868	8 mai 1868	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1868-05-18	Le 18 mai 1868, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	49-50	18 mai 1868	18 mai 1868	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_186x-xx-xx_ms003f51-52	Peut-être en 1867, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	51-52	1867 ?	1867 ?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_18xx-10-29_ms003f53-55	Un 29 octobre, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	53-55	29 octobre ???	29 octobre ???	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1868-12-17	Le 17 décembre 1868, d'Edfou, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	56-57	17 décembre 1868	17 décembre 1868	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000104	24.97916 	32.87722 	Edfou		certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_xxxx-xx-xx_ms003f58	Sans date ni lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	58	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-08-10	Le 10 août 1869, de Plombière, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	60	10 août 1869	10 août 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000106	47.96337 	6.45758 	Plombières-les-Bains		certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-08-18	Sans doute le 18 août 1869, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	61	(1?)8 août [1869]	(1?)8 août [1869]	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-02-02	Le 2 février 1869, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	63-64	2 février 1869	2 février 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-02-03	Le 3 février 1869, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	65-66	3 février 1869	3 février 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq ?	https://www.geonames.org/358683	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-05-10	Le 10 mai 1869, de Saqqarah, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	67-68	10 mai 1869	10 mai 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-06-20	Le 20 juin 1869, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	69	20 juin 1869 ?	20 juin 1869 ?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-10-25	Le 25 octobre 1869, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	70-71	25 octobre 1869	25 octobre 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1869-12-06	Le 6 décembre 1869, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	72-73	6 décembre 1869	6 décembre 1869	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1870-01-28	Le 28 janvier 1870, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	74-75	28 janvier 1870	28 janvier 1870	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1870-04-27	Le 27 avril 1870, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	76-77	27 avril 1870	27 avril 1870	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_xxxx-03-18_ms003f78-80	Un 18 mars, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	78-80	18 mars ???	18 mars ???	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1870-06-21	Le 21 juin 1870, du Caire, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	81	21 juin 1870	21 juin 1870	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1871-xx-xx_ms003f82-83	En 1871, sans lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	82-83	En 1871	En 1871	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_18xx-xx-xx_ms003f84-85	Sans date ni lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	84-85	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_imn	0	0	?		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1872-10-21	Le 21 octobre 1872, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	86-87	21 octobre 1872	21 octobre 1872	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
CoEg_Mariette_1873-02-23	Le 23 février 1873, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	88-90	23 février 1873	23 février 1873	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://catalogue.bnf.fr/ark:/12148/cb12213258k	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s	certain
